user_id,posted,item_id,recommend,sentiment,year
hashandtag,2014-09-25,550,True,neutral,2014
JZargo4Pres,2015-02-23,221380,True,neutral,2015
JZargo4Pres,2015-02-05,730,True,neutral,2015
ELCHUZZY69,2014-01-03,200210,True,neutral,2014
117331,2015-08-06,570,True,buena,2015
Clarkos,2013-11-28,230410,True,mala,2013
eljefe2171,2015-10-26,295110,True,neutral,2015
eljefe2171,2014-03-26,10500,True,neutral,2014
eljefe2171,2014-08-08,227940,True,buena,2014
76561198140431707,2015-12-27,39000,True,mala,2015
LapFucksTrax,2015-07-18,234190,True,neutral,2015
LapFucksTrax,2015-06-15,211820,True,neutral,2015
pon2543007,2014-12-31,248610,True,neutral,2014
pon2543007,2014-10-09,215530,True,buena,2014
pon2543007,2013-12-21,205100,True,buena,2013
pon2543007,2013-05-05,35450,True,neutral,2013
pon2543007,2014-03-27,238320,True,neutral,2014
pon2543007,2014-03-03,13570,True,neutral,2014
pon2543007,2014-01-02,211400,True,neutral,2014
pon2543007,2014-05-26,236430,True,buena,2014
76561198064445006,2015-08-18,346110,True,buena,2015
en-esta-partecita-esta-zacler,2014-11-14,281050,True,buena,2014
EnderRay10420,2014-08-27,230410,True,buena,2014
EnderRay10420,2014-07-09,9480,True,neutral,2014
Mr_Doge,2014-05-10,4000,True,buena,2014
76561198026040814,2015-11-26,211420,True,neutral,2015
76561198026040814,2015-08-07,214950,True,mala,2015
76561198026040814,2013-12-25,222750,True,mala,2013
PurpleGenius,2014-11-07,33930,True,buena,2014
epicsquid,2013-12-21,22370,True,neutral,2013
epicsquid,2014-01-02,220780,True,buena,2014
76561198097219763,2014-04-28,224260,True,neutral,2014
76561198097219763,2014-04-15,440,True,neutral,2014
76561198170217862,2015-06-13,8930,True,buena,2015
76561198117877658,2014-07-16,248570,True,neutral,2014
76561198073082088,2015-07-19,319630,True,neutral,2015
EternumHD,2014-04-23,4000,True,buena,2014
SpecialSomeone,2014-12-15,730,True,buena,2014
compuguy123,2014-08-06,301520,True,buena,2014
compuguy123,2015-12-24,333950,True,neutral,2015
compuguy123,2015-12-24,730,True,neutral,2015
compuguy123,2015-08-24,35450,True,buena,2015
76561198041889877,2014-08-21,220240,False,mala,2014
76561198041889877,2014-08-18,235460,True,buena,2014
76561198041889877,2014-07-18,238460,True,buena,2014
76561198041889877,2014-06-26,211420,True,buena,2014
76561198041889877,2014-06-25,236390,True,buena,2014
76561198064260593,2015-07-03,49520,True,mala,2015
hayen-,2015-12-08,730,True,buena,2015
76561198068174077,2015-09-30,730,True,neutral,2015
76561197995939652,2014-05-26,222880,True,neutral,2014
76561197995939652,2013-07-14,218230,True,buena,2013
76561197995939652,2014-04-06,205100,True,buena,2014
76561197995939652,2013-04-02,550,True,neutral,2013
hoot_toot,2015-12-02,271590,True,neutral,2015
hoot_toot,2014-07-08,1900,False,neutral,2014
76561198028187926,2015-05-29,374570,True,neutral,2015
ExtraEdition,2014-06-17,224600,True,neutral,2014
76561198088408984,2015-12-28,236390,False,neutral,2015
76561198088408984,2014-11-08,214950,True,mala,2014
76561198088408984,2013-12-10,224260,True,neutral,2013
sgtkitty,2015-12-09,299740,False,mala,2015
76561198065247694,2014-10-20,253710,False,neutral,2014
76561198065247694,2015-10-04,339800,True,neutral,2015
76561198065247694,2015-04-13,24240,True,buena,2015
76561198065247694,2015-03-08,1250,True,buena,2015
76561198065247694,2014-10-30,206210,True,neutral,2014
76561198054549164,2015-04-01,289950,True,mala,2015
76561198094506909,2015-06-16,214490,False,neutral,2015
76561198094506909,2015-06-13,252490,False,mala,2015
Letachal,2015-10-20,245550,True,buena,2015
Letachal,2015-10-11,249870,True,neutral,2015
Letachal,2015-09-21,363970,True,buena,2015
Letachal,2015-09-18,207620,True,neutral,2015
Letachal,2013-10-29,219740,True,neutral,2013
Letachal,2013-08-25,207610,True,neutral,2013
Letachal,2012-12-13,400,True,buena,2012
Letachal,2012-12-13,220,True,neutral,2012
Letachal,2012-11-24,440,True,neutral,2012
76561198046912445,2015-02-17,211820,True,neutral,2015
76561198046912445,2015-02-14,301520,False,buena,2015
76561198046912445,2014-07-17,1250,True,buena,2014
76561198046912445,2014-06-24,212680,True,buena,2014
falynax,2015-11-11,730,True,neutral,2015
falynax,2015-11-11,221100,False,mala,2015
PlainLukekil,2014-06-25,245170,True,neutral,2014
76561198103524411,2014-07-24,200510,True,buena,2014
76561198103524411,2015-06-17,242860,True,neutral,2015
rockethaul,2014-07-06,48700,True,buena,2014
76561198106239471,2015-07-24,730,True,buena,2015
76561198085107826,2014-02-03,570,True,neutral,2014
76561198047208774,2015-04-29,4000,True,buena,2015
76561198047208774,2012-12-11,440,True,mala,2012
FeatInk,2015-05-14,271590,True,neutral,2015
FeatInk,2014-08-22,7670,True,neutral,2014
FeatInk,2014-02-20,105600,True,buena,2014
FeatInk,2013-12-25,550,True,buena,2013
FeatInk,2013-10-24,8870,True,neutral,2013
FeatInk,2013-09-10,219890,True,neutral,2013
FeatInk,2013-05-17,570,True,neutral,2013
bigprenis,2014-08-12,218620,True,neutral,2014
bigprenis,2015-09-19,730,True,neutral,2015
bigprenis,2015-04-04,296470,True,buena,2015
76561198068086235,2014-06-07,49520,True,neutral,2014
dahaydos,2014-04-14,243870,True,buena,2014
dahaydos,2014-04-16,222880,True,buena,2014
dahaydos,2014-04-14,247910,False,neutral,2014
dahaydos,2015-06-28,107410,True,buena,2015
dahaydos,2014-03-01,221100,True,buena,2014
dahaydos,2013-12-13,440,True,neutral,2013
dahaydos,2013-12-09,730,True,buena,2013
matt20131,2014-12-01,105600,True,neutral,2014
76561198028357316,2015-09-09,221100,False,mala,2015
76561198090768760,2014-07-17,440,True,mala,2014
Mrawes0m3,2014-12-13,8930,True,neutral,2014
InsightXIVC,2014-02-01,228380,True,mala,2014
InsightXIVC,2013-12-16,200710,True,neutral,2013
76561198054211660,2015-05-23,730,True,neutral,2015
76561198054211660,2014-06-03,262410,True,buena,2014
76561198054211660,2014-04-11,440,True,mala,2014
izumireina,2015-11-03,4000,True,neutral,2015
izumireina,2015-01-14,730,True,buena,2015
Fetolino,2015-02-08,227940,False,buena,2015
Fetolino,2014-08-01,301520,True,buena,2014
76561198032373589,2013-12-09,235360,True,buena,2013
76561198032373589,2012-01-22,91700,True,neutral,2012
Fiesta787,2015-08-21,252950,True,neutral,2015
76561197960425229,2014-05-08,226980,True,buena,2014
76561198057473311,2015-09-21,346900,True,neutral,2015
76561198057473311,2014-11-11,440,True,mala,2014
76561198068825441,2014-01-31,252490,False,mala,2014
LetsBeOn,2015-01-22,295110,True,buena,2015
76561198061285334,2015-04-12,264200,True,buena,2015
76561198061285334,2015-01-11,242720,False,buena,2015
76561198061285334,2014-10-09,33230,True,neutral,2014
Takmid,2014-03-31,222880,True,buena,2014
Takmid,2015-11-22,282660,True,buena,2015
76561198075229095,2015-09-19,222880,True,neutral,2015
76561198003855855,2013-12-31,250420,True,buena,2013
OH_MY_GOSH,2015-10-16,218620,False,mala,2015
modtech,2014-04-06,570,True,buena,2014
modtech,2015-10-21,243870,False,mala,2015
modtech,2015-09-24,391460,True,buena,2015
Fliqi,2015-05-16,730,True,neutral,2015
adderz308,2013-12-10,730,True,neutral,2013
BajanCanidian,2014-10-17,440,True,neutral,2014
BajanCanidian,2014-10-17,218620,True,neutral,2014
Fluphy_,2013-12-15,570,False,neutral,2013
Fluphy_,2014-07-26,265930,True,buena,2014
Fluphy_,2013-12-15,550,True,buena,2013
Fluphy_,2013-09-20,440,True,neutral,2013
Fluphy_,2014-01-13,49520,True,neutral,2014
Fluphy_,2014-12-05,105600,True,mala,2014
Fluphy_,2014-12-05,730,True,neutral,2014
Fluphy_,2013-11-27,4000,True,buena,2013
76561198021135914,2014-01-05,218620,True,buena,2014
76561198162487321,2015-10-30,346110,True,buena,2015
76561198162487321,2015-12-10,418070,True,buena,2015
Anthonybasso,2014-08-14,204300,True,neutral,2014
Anthonybasso,2014-06-24,206210,True,buena,2014
76561198124526584,2015-07-29,219740,True,buena,2015
76561198124526584,2014-09-27,105600,True,buena,2014
76561198044471846,2015-05-15,730,True,buena,2015
FORTHMINGUTH,2014-09-22,304930,True,buena,2014
FORTHMINGUTH,2013-03-19,440,True,buena,2013
TruBru,2014-07-26,222900,True,neutral,2014
76561198007165405,2014-07-07,209730,False,mala,2014
tyrone266,2014-12-08,440,True,buena,2014
jach5270,2014-11-12,8190,True,buena,2014
jach5270,2014-01-02,219150,True,buena,2014
jach5270,2013-02-04,550,True,neutral,2013
76561197995338574,2014-09-06,730,True,neutral,2014
76561197995338574,2015-05-29,374570,True,neutral,2015
76561197995338574,2013-08-14,218620,True,buena,2013
76561197995338574,2013-07-15,28050,True,mala,2013
76561197995338574,2012-11-09,4000,True,buena,2012
76561198066916378,2014-09-18,244850,True,buena,2014
76561198066916378,2014-09-08,233250,False,buena,2014
76561198066916378,2015-03-06,440,True,buena,2015
76561198066916378,2014-05-03,6060,True,neutral,2014
76561198066916378,2013-12-27,4000,True,buena,2013
idsoftwaresquake,2015-10-09,13250,True,buena,2015
idsoftwaresquake,2013-11-30,253610,True,neutral,2013
idsoftwaresquake,2015-10-08,391540,True,neutral,2015
idsoftwaresquake,2015-10-24,360740,True,mala,2015
idsoftwaresquake,2013-11-26,1250,True,buena,2013
76561198057781627,2014-10-18,290080,True,buena,2014
76561198007208545,2015-03-26,330210,False,mala,2015
76561198062924967,2013-12-25,64000,True,mala,2013
76561198062924967,2014-01-20,4560,True,neutral,2014
bradon745,2014-09-20,730,True,buena,2014
farmerbillson,2013-11-29,227680,False,mala,2013
iConnor_,2015-04-21,440,True,buena,2015
76561198091938654,2015-10-14,204360,True,neutral,2015
76561198091938654,2013-11-16,440,True,neutral,2013
dankememesforsweatyteens,2014-06-22,230050,True,neutral,2014
76561198045421572,2014-09-23,200210,True,mala,2014
mudswipe,2015-08-30,34900,True,mala,2015
dazahh,2014-02-22,208090,True,mala,2014
dazahh,2015-08-30,388520,False,buena,2015
dazahh,2014-07-17,107410,True,buena,2014
dazahh,2013-12-12,209160,True,mala,2013
76561198019669521,2015-08-10,8970,False,mala,2015
76561197985634755,2015-10-31,362890,True,neutral,2015
76561198067938749,2015-08-08,730,True,neutral,2015
maketeanotwar,2014-09-08,200710,True,neutral,2014
maketeanotwar,2014-12-01,233290,True,neutral,2014
LeBovin,2015-02-26,230410,True,neutral,2015
LeBovin,2014-06-17,211420,True,buena,2014
LeBovin,2015-08-29,388520,True,mala,2015
LeBovin,2015-08-01,252490,True,buena,2015
LeBovin,2014-06-03,242760,True,buena,2014
LeBovin,2013-12-16,218620,True,buena,2013
FunkMeister1,2011-06-22,4000,True,neutral,2011
FunkMeister1,2014-04-17,221910,True,neutral,2014
FunkMeister1,2013-12-31,233250,True,neutral,2013
FunkMeister1,2014-04-20,271290,False,neutral,2014
FunkMeister1,2013-06-29,231430,True,neutral,2013
FunkMeister1,2012-09-28,4560,True,buena,2012
FunkMeister1,2011-04-22,620,True,buena,2011
FunkMeister1,2011-03-22,6950,True,buena,2011
FunkMeister1,2010-12-12,13570,True,buena,2010
76561198141880878,2015-12-07,301520,False,mala,2015
76561198025199025,2015-04-25,72850,True,neutral,2015
76561198025199025,2014-07-01,236090,True,buena,2014
jb2481,2013-12-22,570,True,buena,2013
76561198034573935,2015-10-02,48800,False,buena,2015
76561198034573935,2015-07-29,50130,True,neutral,2015
76561198034573935,2014-09-15,24670,True,buena,2014
76561198034573935,2014-04-06,220200,True,buena,2014
76561198034573935,2014-01-21,33900,True,neutral,2014
76561198072724653,2015-05-18,730,True,mala,2015
76561198072724653,2014-11-13,289650,False,mala,2014
xKillerInstinct,2015-01-16,730,True,buena,2015
galvanicturtles,2014-01-31,570,True,buena,2014
JorazGamerGuy,2015-02-21,259080,True,neutral,2015
JorazGamerGuy,2014-07-08,212800,True,buena,2014
JorazGamerGuy,2015-03-01,730,True,buena,2015
76561198089131001,2014-01-19,203140,True,mala,2014
loominis,2015-07-22,335240,True,mala,2015
tcase42,2014-08-15,301520,True,buena,2014
gatorgolfing,2015-03-12,218620,True,mala,2015
gatorgolfing,2015-05-25,252490,True,buena,2015
gatorgolfing,2015-07-29,304240,True,mala,2015
gatorgolfing,2015-11-30,391540,True,buena,2015
gatorgolfing,2015-05-24,271590,True,buena,2015
gatorgolfing,2014-11-06,319510,True,buena,2014
gatorgolfing,2013-05-11,440,True,neutral,2013
gatorgolfing,2013-03-23,10090,True,buena,2013
gatorgolfing,2013-03-23,730,True,neutral,2013
Has2Ragretz,2013-12-10,208090,True,buena,2013
76561198060072424,2014-11-06,265630,True,mala,2014
76561198060072424,2014-08-07,304930,True,neutral,2014
76561198060072424,2014-05-21,238960,True,neutral,2014
76561198060072424,2014-02-22,242720,False,neutral,2014
76561198065466146,2015-10-31,323370,True,buena,2015
76561198065466146,2015-04-10,212500,True,neutral,2015
76561198065466146,2015-03-18,730,True,neutral,2015
HeavyfromHell,2015-10-15,440,True,buena,2015
HeavyfromHell,2015-12-22,391540,True,neutral,2015
MysticZemo,2015-04-05,10150,True,neutral,2015
MysticZemo,2013-12-29,221640,True,neutral,2013
gfire555,2015-06-25,301520,True,buena,2015
gfire555,2015-06-30,105600,True,buena,2015
76561198050768829,2015-06-06,730,False,mala,2015
76561198036861500,2013-12-25,550,True,buena,2013
HiJason,2014-10-08,273110,False,mala,2014
GiBaPEzLife,2014-01-29,730,True,neutral,2014
76561198079080583,2015-12-23,72850,True,neutral,2015
gillinator,2014-04-17,211820,True,buena,2014
76561198095945803,2015-06-11,325610,True,buena,2015
Wazzaa_man,2013-03-26,212680,True,buena,2013
76561198075871336,2015-07-20,34900,False,buena,2015
Glenbluey,2015-01-25,230410,True,neutral,2015
76561198071445832,2015-06-29,333930,False,buena,2015
sunnnnnnnnnnnny,2015-09-10,730,False,mala,2015
sunnnnnnnnnnnny,2014-03-14,4000,True,neutral,2014
76561198048230501,2015-06-15,70300,True,buena,2015
76561198048230501,2014-01-03,230410,True,buena,2014
Fishisaurus,2014-07-27,301520,True,buena,2014
Gterrestrial,2015-05-12,236390,True,buena,2015
Gterrestrial,2015-06-15,261640,True,neutral,2015
Gterrestrial,2015-05-10,302830,True,neutral,2015
Turntaker,2015-12-10,417860,True,buena,2015
76561198052512374,2015-11-06,72850,True,buena,2015
76561198052512374,2015-12-19,377160,True,neutral,2015
gothamsavior24,2015-10-29,319630,True,mala,2015
gothamsavior24,2014-01-01,221100,True,neutral,2014
Govostype0406,2013-12-29,257080,True,buena,2013
Govostype0406,2013-12-26,207140,True,buena,2013
76561198003189312,2015-12-02,252950,True,neutral,2015
76561198149213236,2015-01-30,107410,True,mala,2015
GravityI,2014-06-25,105600,True,neutral,2014
GravityI,2014-06-13,209870,True,neutral,2014
76561198100417292,2013-07-28,440,True,neutral,2013
76561197996156672,2015-03-16,342560,True,buena,2015
76561197996156672,2015-12-02,273350,True,neutral,2015
76561197996156672,2015-12-12,4920,True,buena,2015
76561197996156672,2015-12-06,230190,True,buena,2015
76561197996156672,2015-11-16,570,True,mala,2015
76561197996156672,2014-12-14,212800,True,neutral,2014
76561197996156672,2014-03-01,65800,True,buena,2014
GREENMAN41,2012-07-19,39000,True,neutral,2012
GREENMAN41,2015-12-06,232090,True,mala,2015
GREENMAN41,2013-12-01,230410,True,buena,2013
GREENMAN41,2015-09-07,250900,True,mala,2015
76561198066611105,2014-06-10,212800,True,neutral,2014
76561198066611105,2014-03-21,221100,True,buena,2014
76561198066611105,2013-03-23,440,True,neutral,2013
76561198066611105,2014-06-04,17390,True,buena,2014
Grelekzel,2014-02-06,550,True,neutral,2014
Grelekzel,2014-02-06,261820,True,buena,2014
76561198016940185,2014-06-21,221640,True,neutral,2014
greyson_4450,2015-10-09,315880,True,buena,2015
luduwick,2015-10-30,401920,True,mala,2015
GirlzLikeBears,2015-07-29,346110,True,buena,2015
TheWaterGod,2014-11-01,4000,True,mala,2014
sphix,2014-11-26,305260,True,mala,2014
sphix,2014-08-01,304930,True,neutral,2014
76561198070892581,2015-06-23,262060,True,buena,2015
guhou,2014-09-18,107100,True,buena,2014
GungeonRighteer,2014-07-06,440,True,neutral,2014
gusso10_,2014-06-08,209080,True,buena,2014
76561198053608159,2015-01-09,241600,True,buena,2015
Habbyman,2014-11-27,219740,True,buena,2014
Haelnorr,2015-02-16,317360,True,buena,2015
Haelnorr,2015-12-22,730,True,neutral,2015
Haelnorr,2014-05-08,233450,True,buena,2014
76561198082179266,2014-06-23,22300,True,buena,2014
Haitroid,2015-02-17,12210,False,neutral,2015
Haitroid,2014-11-26,219740,True,buena,2014
Haitroid,2014-03-26,238960,True,buena,2014
76561198074079694,2015-10-17,208090,True,buena,2015
Halio99,2015-08-13,8930,True,buena,2015
Halio99,2015-05-07,730,True,mala,2015
Halio99,2012-06-16,440,True,buena,2012
HallowedDragon,2013-10-07,105600,True,buena,2013
halofreak61,2014-06-21,440,True,neutral,2014
halofreak61,2015-01-10,220,True,mala,2015
halofreak61,2015-01-07,130,True,buena,2015
halofreak61,2015-11-06,12110,True,neutral,2015
HamThePanMan,2014-11-10,570,True,neutral,2014
76561198043275956,2015-01-22,313740,True,buena,2015
hand0fcthulhu,2014-12-21,244850,True,buena,2014
hand0fcthulhu,2014-06-27,40400,True,buena,2014
hand0fcthulhu,2014-12-22,248570,True,neutral,2014
hand0fcthulhu,2014-12-22,250600,True,buena,2014
76561198065866954,2015-03-27,330830,True,buena,2015
76561198080881484,2015-03-27,358150,True,buena,2015
76561198080881484,2015-05-02,307780,True,buena,2015
76561198080881484,2014-07-21,218620,False,neutral,2014
76561198080881484,2014-02-03,4000,True,buena,2014
76561198038572397,2015-09-26,304050,True,neutral,2015
76561198081776244,2015-01-11,222880,True,neutral,2015
76561198081114534,2015-04-12,730,True,neutral,2015
76561198081114534,2014-12-06,211720,True,buena,2014
OfficialRagey,2015-05-16,570,True,mala,2015
OfficialRagey,2015-04-24,322170,True,mala,2015
OfficialRagey,2015-09-01,730,True,neutral,2015
OfficialRagey,2015-05-14,271590,True,neutral,2015
TittyDestroyer,2014-07-15,252490,True,buena,2014
xxxkennySopxxx,2014-01-18,220240,True,neutral,2014
xxxkennySopxxx,2014-01-18,206210,True,neutral,2014
xxxkennySopxxx,2015-07-13,35140,True,buena,2015
xxxkennySopxxx,2015-06-21,49520,True,neutral,2015
xxxkennySopxxx,2015-01-08,240,True,buena,2015
xxxkennySopxxx,2014-07-07,208480,True,neutral,2014
76561198083095219,2014-06-22,440,True,neutral,2014
HAramabeeHarrrisssooon,2014-07-24,302380,True,neutral,2014
HAramabeeHarrrisssooon,2014-12-22,440,True,buena,2014
HAramabeeHarrrisssooon,2014-07-20,3910,True,buena,2014
DANKESTMEMEMACHINEEVER,2015-01-12,4000,True,neutral,2015
DANKESTMEMEMACHINEEVER,2014-06-12,265630,True,buena,2014
lucky-seven,2014-07-05,291480,False,mala,2014
lucky-seven,2014-01-30,218470,False,mala,2014
lucky-seven,2014-07-11,242720,False,neutral,2014
DeliciousPuddin,2015-07-29,388090,True,buena,2015
DeliciousPuddin,2015-04-06,318220,False,neutral,2015
DeliciousPuddin,2015-10-16,218620,False,mala,2015
DeliciousPuddin,2015-06-13,10090,True,buena,2015
76561198119721428,2015-04-08,332350,True,neutral,2015
76561198119721428,2014-02-15,33930,True,buena,2014
76561198072072529,2014-05-31,204360,True,buena,2014
76561198121314683,2014-04-15,265930,True,neutral,2014
76561198121314683,2015-02-09,332800,True,neutral,2015
76561198123168383,2014-04-29,221100,True,neutral,2014
harrylolman,2015-07-12,271590,False,neutral,2015
Harv3yy,2015-08-10,730,True,buena,2015
Harv3yy,2015-07-25,346110,True,buena,2015
76561198046718131,2014-09-03,440,True,neutral,2014
Rambo1061,2014-02-22,240,True,buena,2014
Rambo1061,2015-10-11,252490,False,mala,2015
Rambo1061,2015-09-25,56400,True,buena,2015
Rambo1061,2015-05-30,301520,True,neutral,2015
hawaiianisswag,2013-12-28,440,True,buena,2013
76561198066734993,2015-08-04,302670,True,buena,2015
76561198066734993,2014-02-11,236390,True,buena,2014
76561198066734993,2014-03-11,440,True,buena,2014
76561198066734993,2014-09-09,4000,True,buena,2014
76561198066734993,2014-02-06,51100,True,buena,2014
76561198066734993,2014-01-21,224260,True,buena,2014
76561198103362354,2015-12-09,730,True,neutral,2015
fil96,2014-03-20,730,True,neutral,2014
fil96,2014-09-04,205100,True,buena,2014
76561198070092383,2015-06-04,8190,True,neutral,2015
hecaton_john,2014-05-12,72850,True,buena,2014
hecaton_john,2014-05-12,228960,True,neutral,2014
hecaton_john,2015-01-19,227580,True,buena,2015
76561198088531301,2014-09-01,730,True,buena,2014
76561198088531301,2014-02-26,252490,True,buena,2014
76561198042879129,2015-05-13,55475,True,neutral,2015
76561198042879129,2014-04-04,730,True,neutral,2014
76561198042879129,2015-11-15,377160,True,neutral,2015
76561198042879129,2015-09-12,233250,True,neutral,2015
76561198042879129,2015-06-26,231430,True,neutral,2015
TDOJ3DTDO,2015-06-19,108600,True,neutral,2015
TDOJ3DTDO,2014-11-17,48700,True,mala,2014
TDOJ3DTDO,2014-09-14,214190,False,mala,2014
HeliDash,2013-06-24,4000,True,buena,2013
punkinoz,2015-05-04,730,True,neutral,2015
imsufferingkillme,2014-07-07,55230,True,buena,2014
imsufferingkillme,2015-02-17,730,True,neutral,2015
hellotherem8,2015-07-07,304930,True,neutral,2015
hellotherem8,2015-03-20,224540,False,neutral,2015
fintanboy,2014-04-25,249130,True,neutral,2014
fintanboy,2015-06-28,317400,True,neutral,2015
henrydxb,2011-10-24,550,True,neutral,2011
henrydxb,2013-07-21,1250,True,mala,2013
76561198059990081,2015-09-27,248860,False,buena,2015
76561198059990081,2014-08-15,250400,True,neutral,2014
76561198059990081,2014-11-18,282070,True,neutral,2014
76561198059990081,2014-10-12,312210,True,buena,2014
76561198059990081,2014-08-15,22380,True,buena,2014
76561198059990081,2014-08-15,274310,True,neutral,2014
76561198059990081,2014-02-17,241540,True,buena,2014
76561198059990081,2013-05-28,440,True,neutral,2013
bobthehappyterroriest,2015-01-29,730,True,neutral,2015
PimpIt,2014-08-02,286080,True,neutral,2014
PimpIt,2014-11-06,105600,True,neutral,2014
76561198062484829,2015-06-09,238960,True,buena,2015
76561198062484829,2012-11-14,570,True,buena,2012
76561198062484829,2015-10-05,21090,True,buena,2015
76561198062484829,2015-09-30,239140,True,buena,2015
76561198062484829,2014-09-29,17520,True,buena,2014
76561198062484829,2014-09-02,268420,True,mala,2014
76561198062484829,2014-06-24,1250,True,buena,2014
76561198062484829,2014-03-21,212500,True,buena,2014
76561198055335886,2014-03-22,261760,True,mala,2014
76561198070690856,2015-01-20,244850,True,buena,2015
76561198045953692,2014-07-23,261030,True,neutral,2014
76561198045953692,2014-04-15,218620,True,buena,2014
216712138,2015-08-12,72850,True,buena,2015
76561198006679831,2015-02-15,236850,False,neutral,2015
hewl,2014-06-30,264360,True,neutral,2014
Gawee08,2011-11-22,440,True,buena,2011
76561198123074348,2014-12-13,293540,True,buena,2014
76561198123074348,2014-12-06,305260,True,buena,2014
76561198123074348,2015-04-01,298630,True,buena,2015
76561198123074348,2015-01-04,224260,True,buena,2015
76561198123074348,2014-12-13,222900,False,neutral,2014
76561198123074348,2014-12-13,332070,True,neutral,2014
76561198123074348,2014-12-06,223710,True,mala,2014
76561198123074348,2014-12-06,80,False,mala,2014
76561198123074348,2014-12-06,236450,True,buena,2014
76561198123074348,2014-12-06,4000,True,buena,2014
koconut100,2015-01-23,219740,True,buena,2015
koconut100,2014-10-08,440,True,neutral,2014
76561198036822015,2015-02-22,317360,True,buena,2015
76561198036822015,2015-07-27,224260,True,buena,2015
76561198036822015,2014-11-14,205100,True,buena,2014
highpr,2015-11-22,417860,True,buena,2015
CyberBlade,2014-02-24,49540,True,mala,2014
76561198042823843,2014-06-30,220,True,neutral,2014
76561198042823843,2015-09-20,730,True,buena,2015
76561198042823843,2015-09-20,330830,True,buena,2015
76561198042823843,2015-09-20,107410,True,mala,2015
stevenlikesdicks,2015-07-12,730,True,buena,2015
Hollowfun,2014-06-26,105600,True,neutral,2014
Hollowfun,2014-09-24,49520,True,neutral,2014
Hollowfun,2015-06-18,206190,True,neutral,2015
Hollowfun,2015-06-16,211820,True,neutral,2015
Hollowfun,2015-12-21,299360,True,mala,2015
Hollowfun,2014-07-17,304930,True,neutral,2014
Hollowfun,2014-05-31,265930,True,neutral,2014
Hollowfun,2014-05-31,222900,True,buena,2014
Hollowfun,2014-05-30,274190,True,neutral,2014
holyswifter,2015-10-19,105600,True,buena,2015
WildCheese,2013-11-09,440,True,mala,2013
WildCheese,2014-08-28,230410,True,buena,2014
WildCheese,2014-11-25,570,True,neutral,2014
WildCheese,2014-08-29,209000,True,mala,2014
WildCheese,2014-08-29,208090,True,buena,2014
76561198079621961,2015-01-16,222880,True,neutral,2015
76561198079621961,2014-03-03,218620,True,neutral,2014
76561198080786408,2015-11-08,730,True,neutral,2015
quadruplemoney,2015-04-06,221100,True,buena,2015
quadruplemoney,2015-04-06,209160,True,mala,2015
76561198080644089,2014-10-26,209870,True,buena,2014
peoplesidiot,2015-12-17,301520,False,neutral,2015
peoplesidiot,2015-12-22,225540,True,neutral,2015
peoplesidiot,2015-12-19,417860,True,neutral,2015
peoplesidiot,2015-11-25,299360,True,buena,2015
peoplesidiot,2013-11-22,8190,True,neutral,2013
peoplesidiot,2013-09-15,220200,True,buena,2013
IrishNZ,2014-06-25,221380,True,buena,2014
IrishNZ,2015-10-22,33230,True,neutral,2015
IrishNZ,2014-11-25,570,True,neutral,2014
IrishNZ,2015-01-03,4550,True,buena,2015
IrishNZ,2014-12-28,247240,True,neutral,2014
IrishNZ,2015-11-15,418070,True,neutral,2015
iareasdaft,2015-06-19,204300,True,buena,2015
kylesimmonds,2015-11-27,232090,False,neutral,2015
kylesimmonds,2015-12-11,218620,False,mala,2015
kylesimmonds,2014-05-31,242760,True,buena,2014
kylesimmonds,2014-05-31,263440,True,neutral,2014
kylesimmonds,2015-12-16,412332,True,buena,2015
DazzaPlays,2014-01-13,4000,True,buena,2014
horizon95,2014-06-13,252490,True,buena,2014
horizon95,2014-06-04,242760,True,neutral,2014
horizon95,2014-06-13,219740,True,neutral,2014
76561198066842598,2015-11-17,730,True,buena,2015
76561198066842598,2015-05-29,346900,True,mala,2015
HostileTemper,2015-12-03,730,True,buena,2015
HostileTemper,2015-08-20,323370,True,buena,2015
HostileTemper,2015-12-31,207140,True,buena,2015
HostileTemper,2014-07-13,304930,True,buena,2014
beefiest,2015-06-09,8870,True,buena,2015
76561198083780235,2015-09-27,730,True,neutral,2015
76561198095222559,2014-12-17,440,True,buena,2014
huy115,2015-06-19,730,True,neutral,2015
76561198065934504,2014-03-20,43160,True,neutral,2014
76561198065934504,2015-04-13,24960,True,neutral,2015
76561198065934504,2013-01-11,215670,True,neutral,2013
76561198071399737,2015-07-03,252490,True,neutral,2015
76561198054285764,2015-08-07,268750,True,neutral,2015
76561198139694944,2015-01-06,730,True,neutral,2015
itschewz,2014-10-18,44350,True,buena,2014
anthonyrocks65,2015-06-17,6060,True,buena,2015
Bhulb,2014-03-28,222980,True,neutral,2014
76561198047901097,2014-01-11,105600,True,buena,2014
76561198054508148,2011-12-18,440,True,buena,2011
76561198067593136,2015-07-18,304050,False,neutral,2015
HunkHogan69,2015-01-09,41300,True,buena,2015
76561198062884956,2014-12-28,620,True,buena,2014
76561198062884956,2012-06-08,105600,True,buena,2012
naomibby,2015-05-12,730,True,neutral,2015
76561198061796524,2015-01-02,232810,True,buena,2015
76561198009498722,2015-12-07,214950,False,neutral,2015
poopeepeepoo,2014-03-18,4000,True,neutral,2014
poopeepeepoo,2013-12-30,55230,True,neutral,2013
poopeepeepoo,2015-04-30,339610,True,neutral,2015
